country,date,people_fully_vaccinated_per_hundred
Slovenia,2021-02-16,2.41
Slovenia,2021-02-17,2.44
Slovenia,2021-02-18,2.47
Slovenia,2021-02-19,2.5
Slovenia,2021-02-20,2.5
Slovenia,2021-02-21,2.5
Slovenia,2021-02-22,2.5
Slovenia,2021-02-23,2.5
Slovenia,2021-02-24,2.51
Slovenia,2021-02-25,2.52
Slovenia,2021-02-26,2.55
Slovenia,2021-02-27,2.55
Slovenia,2021-02-28,2.55
Slovenia,2021-03-01,2.55
Slovenia,2021-03-02,2.55
Slovenia,2021-03-03,2.59
Slovenia,2021-03-04,2.81
Slovenia,2021-03-05,3.09
Slovenia,2021-03-06,3.12
Slovenia,2021-03-07,3.12
Slovenia,2021-03-08,3.14
Slovenia,2021-03-09,3.16
Slovenia,2021-03-10,3.4
Slovenia,2021-03-11,3.77
Slovenia,2021-03-12,4.02
Slovenia,2021-03-13,4.12
Slovenia,2021-03-14,4.12
Slovenia,2021-03-15,4.14
Slovenia,2021-03-16,4.18
Slovenia,2021-03-17,4.45
Slovenia,2021-03-18,4.85
Slovenia,2021-03-19,5.07
Slovenia,2021-03-20,5.08
Slovenia,2021-03-21,5.08
Slovenia,2021-03-22,5.08
Slovenia,2021-03-23,5.09
Slovenia,2021-03-24,5.22
Slovenia,2021-03-25,5.34
Slovenia,2021-03-26,5.45
Slovenia,2021-03-27,5.47
Slovenia,2021-03-28,5.47
Slovenia,2021-03-29,5.47
Slovenia,2021-03-30,5.49
Slovenia,2021-03-31,5.55
Slovenia,2021-04-01,5.68
Slovenia,2021-04-02,5.78
Slovenia,2021-04-03,5.78
Slovenia,2021-04-04,5.78
Slovenia,2021-04-05,5.78
Slovenia,2021-04-06,5.8
Slovenia,2021-04-07,5.8
Slovenia,2021-04-08,5.83
Slovenia,2021-04-09,5.91
Slovenia,2021-04-10,5.92
Slovenia,2021-04-11,5.92
Slovenia,2021-04-12,5.93
Slovenia,2021-04-13,5.97
Slovenia,2021-04-14,6.15
Slovenia,2021-04-15,6.63
Slovenia,2021-04-16,6.9
Slovenia,2021-04-17,7.08
Slovenia,2021-04-18,7.08
Slovenia,2021-04-19,7.1
Slovenia,2021-04-20,7.17
Slovenia,2021-04-21,7.6
Slovenia,2021-04-22,8.17
Slovenia,2021-04-23,8.49
Slovenia,2021-04-24,8.52
Slovenia,2021-04-25,8.52
Slovenia,2021-04-26,8.52
Slovenia,2021-04-27,8.52
Slovenia,2021-04-28,8.74
Slovenia,2021-04-29,9.37
Slovenia,2021-04-30,10.08
Slovenia,2021-05-01,10.37
Slovenia,2021-05-02,10.47
Slovenia,2021-05-03,10.61
Slovenia,2021-05-04,10.75
Slovenia,2021-05-05,11.12
Slovenia,2021-05-06,11.71
Slovenia,2021-05-07,12.12
Slovenia,2021-05-08,12.37
Slovenia,2021-05-09,12.38
Slovenia,2021-05-10,12.44
Slovenia,2021-05-11,12.54
Slovenia,2021-05-12,12.82
Slovenia,2021-05-13,13.28
Slovenia,2021-05-14,13.7
Slovenia,2021-05-15,13.9
Slovenia,2021-05-16,14.04
Slovenia,2021-05-17,14.29
Slovenia,2021-05-18,14.46
Slovenia,2021-05-19,14.84
Slovenia,2021-05-20,15.18
Slovenia,2021-05-21,15.78
Slovenia,2021-05-22,16.14
Slovenia,2021-05-23,16.23
Slovenia,2021-05-24,16.48
Slovenia,2021-05-25,16.81
Slovenia,2021-05-26,17.53
Slovenia,2021-05-27,18.5
Slovenia,2021-05-28,19.18
Slovenia,2021-05-29,19.51
Slovenia,2021-05-30,19.51
Slovenia,2021-05-31,19.7
Slovenia,2021-06-01,20.26
Slovenia,2021-06-02,20.95
Slovenia,2021-06-03,21.88
Slovenia,2021-06-04,22.86
Slovenia,2021-06-05,23.19
Slovenia,2021-06-06,23.31
Slovenia,2021-06-07,23.52
Slovenia,2021-06-08,23.88
Slovenia,2021-06-09,24.54
Slovenia,2021-06-10,25.37
Slovenia,2021-06-11,26.19
Slovenia,2021-06-12,26.5
Slovenia,2021-06-13,26.53
Slovenia,2021-06-14,26.72
Slovenia,2021-06-15,26.95
Slovenia,2021-06-16,27.44
Slovenia,2021-06-17,28.09
Slovenia,2021-06-18,28.56
Slovenia,2021-06-19,28.62
Slovenia,2021-06-20,28.68
Slovenia,2021-06-21,28.87
Slovenia,2021-06-22,29.23
Slovenia,2021-06-23,29.95
Slovenia,2021-06-24,30.94
Slovenia,2021-06-25,30.94
Slovenia,2021-06-26,31.12
Slovenia,2021-06-27,31.12
Slovenia,2021-06-28,31.36
Slovenia,2021-06-29,31.82
Slovenia,2021-06-30,32.34
Slovenia,2021-07-01,33.06
Slovenia,2021-07-02,33.56
Slovenia,2021-07-03,33.62
Slovenia,2021-07-04,33.62
Slovenia,2021-07-05,33.87
South Africa,2021-02-18,0.0
South Africa,2021-02-19,0.01
South Africa,2021-02-20,0.02
South Africa,2021-02-21,0.03
South Africa,2021-02-22,0.04
South Africa,2021-02-23,0.05
South Africa,2021-02-24,0.07
South Africa,2021-02-25,0.09
South Africa,2021-02-26,0.11
South Africa,2021-02-27,0.11
South Africa,2021-02-28,0.12
South Africa,2021-03-01,0.12
South Africa,2021-03-02,0.13
South Africa,2021-03-03,0.14
South Africa,2021-03-04,0.16
South Africa,2021-03-05,0.17
South Africa,2021-03-06,0.17
South Africa,2021-03-07,0.17
South Africa,2021-03-08,0.17
South Africa,2021-03-09,0.18
South Africa,2021-03-10,0.22
South Africa,2021-03-11,0.23
South Africa,2021-03-12,0.24
South Africa,2021-03-13,0.25
South Africa,2021-03-15,0.25
South Africa,2021-03-16,0.27
South Africa,2021-03-17,0.28
South Africa,2021-03-18,0.3
South Africa,2021-03-19,0.31
South Africa,2021-03-23,0.33
South Africa,2021-03-24,0.35
South Africa,2021-03-25,0.37
South Africa,2021-03-26,0.39
South Africa,2021-03-27,0.39
South Africa,2021-03-29,0.4
South Africa,2021-03-30,0.42
South Africa,2021-03-31,0.44
South Africa,2021-04-01,0.45
South Africa,2021-04-06,0.46
South Africa,2021-04-07,0.47
South Africa,2021-04-08,0.48
South Africa,2021-04-09,0.49
South Africa,2021-04-10,0.49
South Africa,2021-04-12,0.49
South Africa,2021-04-13,0.49
South Africa,2021-04-28,0.5
South Africa,2021-04-29,0.52
South Africa,2021-04-30,0.54
South Africa,2021-05-01,0.54
South Africa,2021-05-03,0.55
South Africa,2021-05-04,0.6
South Africa,2021-05-05,0.62
South Africa,2021-05-07,0.64
South Africa,2021-05-08,0.64
South Africa,2021-05-10,0.67
South Africa,2021-05-11,0.7
South Africa,2021-05-12,0.73
South Africa,2021-05-13,0.77
South Africa,2021-05-14,0.8
South Africa,2021-05-15,0.81
South Africa,2021-05-16,0.81
South Africa,2021-05-17,0.81
South Africa,2021-05-18,0.81
South Africa,2021-05-19,0.81
South Africa,2021-05-20,0.81
South Africa,2021-05-21,0.81
South Africa,2021-05-22,0.81
South Africa,2021-05-23,0.81
South Africa,2021-05-24,0.81
South Africa,2021-05-25,0.81
South Africa,2021-05-26,0.81
South Africa,2021-05-27,0.81
South Africa,2021-05-28,0.81
South Africa,2021-05-29,0.81
South Africa,2021-05-30,0.81
South Africa,2021-05-31,0.81
South Africa,2021-06-01,0.81
South Africa,2021-06-02,0.81
South Africa,2021-06-03,0.81
South Africa,2021-06-04,0.81
South Africa,2021-06-05,0.81
South Africa,2021-06-06,0.81
South Africa,2021-06-07,0.81
South Africa,2021-06-08,0.81
South Africa,2021-06-09,0.81
South Africa,2021-06-10,0.81
South Africa,2021-06-11,0.81
South Africa,2021-06-12,0.81
South Africa,2021-06-13,0.81
South Africa,2021-06-14,0.81
South Africa,2021-06-15,0.81
South Africa,2021-06-16,0.81
South Africa,2021-06-17,0.81
South Africa,2021-06-18,0.81
South Africa,2021-06-19,0.81
South Africa,2021-06-21,0.81
South Africa,2021-06-24,0.81
South Africa,2021-06-25,0.81
South Africa,2021-06-26,0.81
South Africa,2021-06-27,0.81
South Africa,2021-06-28,0.81
South Africa,2021-06-29,0.81
South Africa,2021-06-30,0.81
South Africa,2021-07-01,0.81
South Africa,2021-07-03,0.81
South Africa,2021-07-04,0.81
South America,2021-01-13,0.0
South America,2021-01-14,0.0
South America,2021-01-15,0.0
South America,2021-01-16,0.0
South America,2021-01-17,0.0
South America,2021-01-18,0.0
South America,2021-01-19,0.0
South America,2021-01-20,0.0
South America,2021-01-21,0.01
South America,2021-01-22,0.01
South America,2021-01-23,0.01
South America,2021-01-24,0.01
South America,2021-01-25,0.01
South America,2021-01-26,0.01
South America,2021-01-27,0.01
South America,2021-01-28,0.01
South America,2021-01-29,0.02
South America,2021-01-30,0.02
South America,2021-01-31,0.02
South America,2021-02-01,0.02
South America,2021-02-02,0.02
South America,2021-02-03,0.03
South America,2021-02-04,0.04
South America,2021-02-05,0.04
South America,2021-02-06,0.04
South America,2021-02-07,0.05
South America,2021-02-08,0.06
South America,2021-02-09,0.06
South America,2021-02-10,0.07
South America,2021-02-11,0.08
South America,2021-02-12,0.09
South America,2021-02-13,0.11
South America,2021-02-14,0.11
South America,2021-02-15,0.12
South America,2021-02-16,0.13
South America,2021-02-17,0.2
South America,2021-02-18,0.24
South America,2021-02-19,0.28
South America,2021-02-20,0.32
South America,2021-02-21,0.34
South America,2021-02-22,0.35
South America,2021-02-23,0.38
South America,2021-02-24,0.41
South America,2021-02-25,0.45
South America,2021-02-26,0.49
South America,2021-02-27,0.52
South America,2021-02-28,0.53
South America,2021-03-01,0.53
South America,2021-03-02,0.56
South America,2021-03-03,0.63
South America,2021-03-04,0.71
South America,2021-03-05,0.8
South America,2021-03-06,0.81
South America,2021-03-07,0.81
South America,2021-03-08,0.87
South America,2021-03-09,0.92
South America,2021-03-10,1.0
South America,2021-03-11,1.09
South America,2021-03-12,1.18
South America,2021-03-13,1.23
South America,2021-03-14,1.24
South America,2021-03-15,1.34
South America,2021-03-16,1.41
South America,2021-03-17,1.53
South America,2021-03-18,1.6
South America,2021-03-19,1.66
South America,2021-03-20,1.68
South America,2021-03-21,1.69
South America,2021-03-22,1.75
South America,2021-03-23,1.81
South America,2021-03-24,1.87
South America,2021-03-25,1.93
South America,2021-03-26,1.98
South America,2021-03-27,2.0
South America,2021-03-28,2.01
South America,2021-03-29,2.06
South America,2021-03-30,2.12
South America,2021-03-31,2.2
South America,2021-04-01,2.26
South America,2021-04-02,2.34
South America,2021-04-03,2.36
South America,2021-04-04,2.37
South America,2021-04-05,2.49
South America,2021-04-06,2.59
South America,2021-04-07,2.73
South America,2021-04-08,2.86
South America,2021-04-09,2.99
South America,2021-04-10,3.06
South America,2021-04-11,3.07
South America,2021-04-12,3.2
South America,2021-04-13,3.47
South America,2021-04-14,3.6
South America,2021-04-15,3.66
South America,2021-04-16,3.72
South America,2021-04-17,3.74
South America,2021-04-18,4.0
South America,2021-04-19,4.14
South America,2021-04-20,4.21
South America,2021-04-21,4.3
South America,2021-04-22,4.49
South America,2021-04-23,4.78
South America,2021-04-24,4.88
South America,2021-04-25,4.91
South America,2021-04-26,5.07
South America,2021-04-27,5.27
South America,2021-04-28,5.43
South America,2021-04-29,5.61
South America,2021-04-30,5.73
South America,2021-05-01,5.8
South America,2021-05-02,5.83
South America,2021-05-03,5.94
South America,2021-05-04,6.1
South America,2021-05-05,6.22
South America,2021-05-06,6.29
South America,2021-05-07,6.46
South America,2021-05-08,6.49
South America,2021-05-09,6.51
South America,2021-05-10,6.61
South America,2021-05-11,6.74
South America,2021-05-12,6.88
South America,2021-05-13,7.04
South America,2021-05-14,7.21
South America,2021-05-15,7.32
South America,2021-05-16,7.36
South America,2021-05-17,7.46
South America,2021-05-18,7.58
South America,2021-05-19,7.68
South America,2021-05-20,7.8
South America,2021-05-21,7.83
South America,2021-05-22,7.89
South America,2021-05-23,7.92
South America,2021-05-24,7.97
South America,2021-05-25,8.72
South America,2021-05-26,8.81
South America,2021-05-27,8.91
South America,2021-05-28,9.04
South America,2021-05-29,9.13
South America,2021-05-30,9.16
South America,2021-05-31,9.22
South America,2021-06-01,9.34
South America,2021-06-02,9.42
South America,2021-06-03,9.55
South America,2021-06-04,9.62
South America,2021-06-05,9.67
South America,2021-06-06,9.69
South America,2021-06-07,9.75
South America,2021-06-08,9.84
South America,2021-06-09,10.03
South America,2021-06-10,10.12
South America,2021-06-11,10.27
South America,2021-06-12,10.34
South America,2021-06-13,10.43
South America,2021-06-14,10.52
South America,2021-06-15,10.63
South America,2021-06-16,10.72
South America,2021-06-17,10.94
South America,2021-06-18,11.05
South America,2021-06-19,11.21
South America,2021-06-20,11.26
South America,2021-06-21,11.37
South America,2021-06-22,11.5
South America,2021-06-23,11.69
South America,2021-06-24,11.85
South America,2021-06-25,11.96
South America,2021-06-26,12.03
South America,2021-06-27,12.29
South America,2021-06-28,12.4
South America,2021-06-29,12.65
South America,2021-06-30,12.79
South America,2021-07-01,13.11
South America,2021-07-02,13.24
South America,2021-07-03,13.32
South America,2021-07-04,13.51
South America,2021-07-05,13.61
South Korea,2021-03-20,0.0
South Korea,2021-03-21,0.0
South Korea,2021-03-22,0.0
South Korea,2021-03-23,0.0
South Korea,2021-03-24,0.01
South Korea,2021-03-25,0.01
South Korea,2021-03-26,0.01
South Korea,2021-03-27,0.01
South Korea,2021-03-28,0.01
South Korea,2021-03-29,0.01
South Korea,2021-03-30,0.02
South Korea,2021-03-31,0.03
South Korea,2021-04-01,0.04
South Korea,2021-04-02,0.05
South Korea,2021-04-03,0.05
South Korea,2021-04-04,0.05
South Korea,2021-04-05,0.05
South Korea,2021-04-06,0.07
South Korea,2021-04-07,0.08
South Korea,2021-04-08,0.1
South Korea,2021-04-09,0.12
South Korea,2021-04-10,0.12
South Korea,2021-04-11,0.12
South Korea,2021-04-12,0.12
South Korea,2021-04-13,0.12
South Korea,2021-04-14,0.12
South Korea,2021-04-15,0.12
South Korea,2021-04-16,0.12
South Korea,2021-04-17,0.12
South Korea,2021-04-18,0.12
South Korea,2021-04-19,0.12
South Korea,2021-04-20,0.12
South Korea,2021-04-21,0.12
South Korea,2021-04-22,0.15
South Korea,2021-04-23,0.19
South Korea,2021-04-24,0.2
South Korea,2021-04-25,0.2
South Korea,2021-04-26,0.25
South Korea,2021-04-27,0.29
South Korea,2021-04-28,0.33
South Korea,2021-04-29,0.39
South Korea,2021-04-30,0.45
South Korea,2021-05-01,0.46
South Korea,2021-05-02,0.46
South Korea,2021-05-03,0.52
South Korea,2021-05-04,0.58
South Korea,2021-05-05,0.63
South Korea,2021-05-06,0.77
South Korea,2021-05-07,0.92
South Korea,2021-05-08,0.98
South Korea,2021-05-09,0.99
South Korea,2021-05-10,1.14
South Korea,2021-05-11,1.3
South Korea,2021-05-12,1.46
South Korea,2021-05-13,1.61
South Korea,2021-05-14,1.77
South Korea,2021-05-15,1.82
South Korea,2021-05-16,1.83
South Korea,2021-05-17,2.03
South Korea,2021-05-18,2.3
South Korea,2021-05-19,2.48
South Korea,2021-05-20,2.89
South Korea,2021-05-21,3.33
South Korea,2021-05-22,3.4
South Korea,2021-05-23,3.41
South Korea,2021-05-24,3.61
South Korea,2021-05-25,3.79
South Korea,2021-05-26,3.93
South Korea,2021-05-27,4.04
South Korea,2021-05-28,4.16
South Korea,2021-05-29,4.18
South Korea,2021-05-30,4.18
South Korea,2021-05-31,4.24
South Korea,2021-06-01,4.29
South Korea,2021-06-02,4.33
South Korea,2021-06-03,4.38
South Korea,2021-06-04,4.44
South Korea,2021-06-05,4.45
South Korea,2021-06-06,4.45
South Korea,2021-06-07,4.49
South Korea,2021-06-08,4.54
South Korea,2021-06-09,4.58
South Korea,2021-06-10,5.14
South Korea,2021-06-11,5.61
South Korea,2021-06-12,5.84
South Korea,2021-06-13,5.86
South Korea,2021-06-14,6.36
South Korea,2021-06-15,6.78
South Korea,2021-06-16,7.32
South Korea,2021-06-17,7.59
South Korea,2021-06-18,7.83
South Korea,2021-06-20,7.9
South Korea,2021-06-21,8.13
South Korea,2021-06-22,8.37
South Korea,2021-06-23,8.61
South Korea,2021-06-24,8.82
South Korea,2021-06-25,9.01
South Korea,2021-06-26,9.06
South Korea,2021-06-27,9.06
South Korea,2021-06-28,9.28
South Korea,2021-06-29,9.57
South Korea,2021-06-30,9.83
South Korea,2021-07-01,10.06
South Korea,2021-07-02,10.28
South Korea,2021-07-03,10.38
South Korea,2021-07-04,10.38
South Korea,2021-07-05,10.47
Spain,2021-01-18,0.0
Spain,2021-01-19,0.02
Spain,2021-01-20,0.03
Spain,2021-01-21,0.1
Spain,2021-01-22,0.15
Spain,2021-01-24,0.19
Spain,2021-01-25,0.26
Spain,2021-01-26,0.37
Spain,2021-01-27,0.41
Spain,2021-01-28,0.54
Spain,2021-01-31,0.77
Spain,2021-02-01,0.9
Spain,2021-02-02,1.07
Spain,2021-02-03,1.25
Spain,2021-02-04,1.46
Spain,2021-02-07,1.68
Spain,2021-02-08,1.79
Spain,2021-02-09,1.9
Spain,2021-02-10,2.02
Spain,2021-02-11,2.14
Spain,2021-02-14,2.29
Spain,2021-02-15,2.35
Spain,2021-02-16,2.39
Spain,2021-02-17,2.45
Spain,2021-02-18,2.5
Spain,2021-02-21,2.56
Spain,2021-02-22,2.58
Spain,2021-02-23,2.61
Spain,2021-02-24,2.63
Spain,2021-02-25,2.66
Spain,2021-02-28,2.7
Spain,2021-03-01,2.71
Spain,2021-03-02,2.75
Spain,2021-03-03,2.8
Spain,2021-03-04,2.87
Spain,2021-03-07,2.96
Spain,2021-03-08,3.02
Spain,2021-03-09,3.1
Spain,2021-03-10,3.22
Spain,2021-03-11,3.39
Spain,2021-03-15,3.62
Spain,2021-03-16,3.7
Spain,2021-03-17,3.86
Spain,2021-03-18,4.04
Spain,2021-03-22,4.51
Spain,2021-03-23,4.61
Spain,2021-03-24,4.87
Spain,2021-03-25,5.12
Spain,2021-03-26,5.36
Spain,2021-03-29,5.57
Spain,2021-03-30,5.66
Spain,2021-03-31,5.82
Spain,2021-04-01,5.98
Spain,2021-04-03,6.08
Spain,2021-04-05,6.1
Spain,2021-04-06,6.21
Spain,2021-04-07,6.29
Spain,2021-04-08,6.46
Spain,2021-04-09,6.57
Spain,2021-04-12,6.65
Spain,2021-04-13,6.71
Spain,2021-04-14,6.81
Spain,2021-04-15,6.96
Spain,2021-04-16,7.12
Spain,2021-04-19,7.3
Spain,2021-04-20,7.38
Spain,2021-04-21,7.72
Spain,2021-04-22,8.06
Spain,2021-04-23,8.26
Spain,2021-04-25,8.44
Spain,2021-04-26,8.6
Spain,2021-04-27,8.91
Spain,2021-04-28,9.44
Spain,2021-04-29,10.03
Spain,2021-05-02,10.94
Spain,2021-05-03,11.13
Spain,2021-05-04,11.54
Spain,2021-05-05,12.18
Spain,2021-05-06,12.74
Spain,2021-05-09,13.31
Spain,2021-05-10,13.53
Spain,2021-05-11,13.91
Spain,2021-05-12,14.36
Spain,2021-05-13,14.92
Spain,2021-05-16,15.43
Spain,2021-05-17,15.66
Spain,2021-05-18,15.98
Spain,2021-05-19,16.46
Spain,2021-05-20,16.82
Spain,2021-05-23,17.39
Spain,2021-05-24,17.65
Spain,2021-05-25,18.04
Spain,2021-05-26,18.43
Spain,2021-05-27,18.83
Spain,2021-05-30,19.72
Spain,2021-05-31,20.12
Spain,2021-06-01,20.7
Spain,2021-06-02,21.34
Spain,2021-06-03,21.94
Spain,2021-06-06,23.53
Spain,2021-06-07,24.08
Spain,2021-06-08,24.71
Spain,2021-06-09,25.44
Spain,2021-06-10,26.2
Spain,2021-06-13,27.4
Spain,2021-06-14,27.82
Spain,2021-06-15,28.45
Spain,2021-06-16,29.18
Spain,2021-06-17,29.81
Spain,2021-06-20,30.87
Spain,2021-06-21,31.54
Spain,2021-06-22,32.38
Spain,2021-06-23,33.37
Spain,2021-06-24,34.0
Spain,2021-06-27,35.53
Spain,2021-06-28,36.55
Spain,2021-06-29,37.47
Spain,2021-06-30,38.48
Spain,2021-07-01,39.5
Spain,2021-07-04,40.93
Switzerland,2021-02-14,1.19
Switzerland,2021-02-15,1.29
Switzerland,2021-02-16,1.43
Switzerland,2021-02-17,1.59
Switzerland,2021-02-18,1.78
Switzerland,2021-02-19,1.95
Switzerland,2021-02-20,2.0
Switzerland,2021-02-21,2.01
Switzerland,2021-02-22,2.16
Switzerland,2021-02-23,2.35
Switzerland,2021-02-24,2.57
Switzerland,2021-02-25,2.79
Switzerland,2021-02-26,2.97
Switzerland,2021-02-27,3.02
Switzerland,2021-02-28,3.04
Switzerland,2021-03-01,3.17
Switzerland,2021-03-02,3.34
Switzerland,2021-03-03,3.52
Switzerland,2021-03-04,3.7
Switzerland,2021-03-05,3.87
Switzerland,2021-03-06,3.9
Switzerland,2021-03-07,3.91
Switzerland,2021-03-08,4.03
Switzerland,2021-03-09,4.18
Switzerland,2021-03-10,4.31
Switzerland,2021-03-11,4.46
Switzerland,2021-03-12,4.59
Switzerland,2021-03-13,4.62
Switzerland,2021-03-14,4.62
Switzerland,2021-03-15,4.74
Switzerland,2021-03-16,4.9
Switzerland,2021-03-17,5.09
Switzerland,2021-03-18,5.27
Switzerland,2021-03-19,5.41
Switzerland,2021-03-20,5.45
Switzerland,2021-03-21,5.45
Switzerland,2021-03-22,5.58
Switzerland,2021-03-23,5.74
Switzerland,2021-03-24,5.9
Switzerland,2021-03-25,6.05
Switzerland,2021-03-26,6.2
Switzerland,2021-03-27,6.23
Switzerland,2021-03-28,6.23
Switzerland,2021-03-29,6.38
Switzerland,2021-03-30,6.53
Switzerland,2021-03-31,6.7
Switzerland,2021-04-01,6.9
Switzerland,2021-04-02,6.95
Switzerland,2021-04-03,6.98
Switzerland,2021-04-04,6.99
Switzerland,2021-04-05,7.01
Switzerland,2021-04-06,7.23
Switzerland,2021-04-07,7.47
Switzerland,2021-04-08,7.71
Switzerland,2021-04-09,7.9
Switzerland,2021-04-10,7.95
Switzerland,2021-04-11,7.98
Switzerland,2021-04-12,8.12
Switzerland,2021-04-13,8.31
Switzerland,2021-04-14,8.5
Switzerland,2021-04-15,8.69
Switzerland,2021-04-16,8.87
Switzerland,2021-04-17,8.91
Switzerland,2021-04-18,8.92
Switzerland,2021-04-19,9.09
Switzerland,2021-04-20,9.31
Switzerland,2021-04-21,9.54
Switzerland,2021-04-22,9.81
Switzerland,2021-04-23,10.03
Switzerland,2021-04-24,10.1
Switzerland,2021-04-25,10.13
Switzerland,2021-04-26,10.34
Switzerland,2021-04-27,10.61
Switzerland,2021-04-28,10.85
Switzerland,2021-04-29,11.1
Switzerland,2021-04-30,11.23
Switzerland,2021-05-01,11.27
Switzerland,2021-05-02,11.27
Switzerland,2021-05-03,11.37
Switzerland,2021-05-04,11.6
Switzerland,2021-05-05,11.9
Switzerland,2021-05-06,12.24
Switzerland,2021-05-07,12.57
Switzerland,2021-05-08,12.68
Switzerland,2021-05-09,12.73
Switzerland,2021-05-10,13.11
Switzerland,2021-05-11,13.56
Switzerland,2021-05-12,14.04
Switzerland,2021-05-13,14.21
Switzerland,2021-05-14,14.62
Switzerland,2021-05-15,14.76
Switzerland,2021-05-16,14.81
Switzerland,2021-05-17,15.28
Switzerland,2021-05-18,15.82
Switzerland,2021-05-19,16.35
Switzerland,2021-05-20,16.93
Switzerland,2021-05-21,17.44
Switzerland,2021-05-22,17.63
Switzerland,2021-05-23,17.69
Switzerland,2021-05-24,17.91
Switzerland,2021-05-25,18.5
Switzerland,2021-05-26,19.09
Switzerland,2021-05-27,19.67
Switzerland,2021-05-28,20.26
Switzerland,2021-05-29,20.56
Switzerland,2021-05-30,20.68
Switzerland,2021-05-31,21.23
Switzerland,2021-06-01,21.83
Switzerland,2021-06-02,22.44
Switzerland,2021-06-03,22.98
Switzerland,2021-06-04,23.6
Switzerland,2021-06-05,23.93
Switzerland,2021-06-06,24.06
Switzerland,2021-06-07,24.61
Switzerland,2021-06-08,25.24
Switzerland,2021-06-09,25.85
Switzerland,2021-06-10,26.32
Switzerland,2021-06-11,26.85
Switzerland,2021-06-12,27.18
Switzerland,2021-06-13,27.35
Switzerland,2021-06-14,27.82
Switzerland,2021-06-15,28.39
Switzerland,2021-06-16,28.99
Switzerland,2021-06-17,29.62
Switzerland,2021-06-18,30.24
Switzerland,2021-06-19,30.56
Switzerland,2021-06-20,30.7
Switzerland,2021-06-21,31.17
Switzerland,2021-06-22,31.74
Switzerland,2021-06-23,32.32
Switzerland,2021-06-24,32.92
Switzerland,2021-06-25,33.49
Switzerland,2021-06-26,33.79
Switzerland,2021-06-27,33.95
Switzerland,2021-06-28,34.5
Switzerland,2021-06-29,35.12
Switzerland,2021-06-30,35.8
Turkey,2021-02-12,0.4
Turkey,2021-02-13,0.54
Turkey,2021-02-14,0.58
Turkey,2021-02-15,0.68
Turkey,2021-02-16,0.77
Turkey,2021-02-17,0.88
Turkey,2021-02-18,1.03
Turkey,2021-02-19,1.16
Turkey,2021-02-20,1.22
Turkey,2021-02-21,1.25
Turkey,2021-02-22,1.3
Turkey,2021-02-23,1.4
Turkey,2021-02-24,1.5
Turkey,2021-02-25,1.66
Turkey,2021-02-26,1.84
Turkey,2021-02-27,1.97
Turkey,2021-02-28,1.99
Turkey,2021-03-01,2.13
Turkey,2021-03-02,2.31
Turkey,2021-03-03,2.46
Turkey,2021-03-04,2.62
Turkey,2021-03-05,2.74
Turkey,2021-03-06,2.81
Turkey,2021-03-07,2.84
Turkey,2021-03-08,2.89
Turkey,2021-03-09,3.02
Turkey,2021-03-10,3.1
Turkey,2021-03-11,3.2
Turkey,2021-03-12,3.42
Turkey,2021-03-13,3.6
Turkey,2021-03-14,3.67
Turkey,2021-03-15,3.97
Turkey,2021-03-16,4.44
Turkey,2021-03-17,4.94
Turkey,2021-03-18,5.26
Turkey,2021-03-19,5.73
Turkey,2021-03-20,5.94
Turkey,2021-03-21,5.98
Turkey,2021-03-22,6.19
Turkey,2021-03-23,6.52
Turkey,2021-03-24,6.92
Turkey,2021-03-25,7.19
Turkey,2021-03-26,7.46
Turkey,2021-03-27,7.63
Turkey,2021-03-29,7.8
Turkey,2021-03-30,7.93
Turkey,2021-03-31,8.11
Turkey,2021-04-01,8.23
Turkey,2021-04-02,8.3
Turkey,2021-04-03,8.45
Turkey,2021-04-04,8.46
Turkey,2021-04-05,8.53
Turkey,2021-04-06,8.63
Turkey,2021-04-07,8.71
Turkey,2021-04-08,8.85
Turkey,2021-04-09,8.94
Turkey,2021-04-10,8.99
Turkey,2021-04-11,9.0
Turkey,2021-04-12,9.04
Turkey,2021-04-13,9.1
Turkey,2021-04-14,9.15
Turkey,2021-04-15,9.17
Turkey,2021-04-16,9.22
Turkey,2021-04-17,9.23
Turkey,2021-04-18,9.23
Turkey,2021-04-19,9.27
Turkey,2021-04-20,9.32
Turkey,2021-04-21,9.35
Turkey,2021-04-22,9.41
Turkey,2021-04-23,9.42
Turkey,2021-04-24,9.43
Turkey,2021-04-25,9.44
Turkey,2021-04-26,9.61
Turkey,2021-04-27,9.84
Turkey,2021-04-28,10.22
Turkey,2021-04-29,10.58
Turkey,2021-04-30,10.8
Turkey,2021-05-01,10.85
Turkey,2021-05-02,10.92
Turkey,2021-05-03,11.1
Turkey,2021-05-04,11.38
Turkey,2021-05-05,11.67
Turkey,2021-05-06,11.95
Turkey,2021-05-07,12.11
Turkey,2021-05-08,12.22
Turkey,2021-05-09,12.25
Turkey,2021-05-10,12.33
Turkey,2021-05-11,12.47
Turkey,2021-05-12,12.61
Turkey,2021-05-13,12.65
Turkey,2021-05-14,12.74
Turkey,2021-05-15,12.8
Turkey,2021-05-16,12.84
Turkey,2021-05-17,13.0
Turkey,2021-05-18,13.44
Turkey,2021-05-19,13.58
Turkey,2021-05-20,13.72
Turkey,2021-05-21,14.08
Turkey,2021-05-22,14.11
Turkey,2021-05-23,14.23
Turkey,2021-05-24,14.28
